Gene	L10.D8.Tox.WT5.Tim3n_S10	L12.D8.Tox.KO1.Tim3n_S12	L14.D8.Tox.KO2.Tim3n_S14	L16.D8.Tox.KO3.Tim3n_S1	L18.D8.Tox.KO4.Tim3n_S3	L20.D8.Tox.KO5.Tim3n_S5	L2.D8.Tox.WT1.Tim3n_S2	L4.D8.Tox.WT2.Tim3n_S4	L6.D8.Tox.WT3.Tim3n_S6	L8.D8.Tox.WT4.Tim3n_S8
Ms4a4d	67.320225391498	67.8512068572785	54.9567299721083	45.2787561355565	25.9580144593071	66.1350670244993	93.8563705515576	59.5867848009119	46.364172596891	31.4893758217767
Ms4a6b	20298.9713905478	21385.2132516748	19517.9659173669	20395.2497168097	22647.0697150225	22903.6620091554	27551.4231164213	23060.0857179529	21691.6477744772	20317.7579092638
Ms4a6c	1631.07288948544	1107.92655580652	1180.73701667348	1281.01147566845	746.29291570508	210.962492280681	980.913531252254	2767.17417295144	2597.52449890387	5307.48350544462
Ms4a6d	3171.74433344515	2161.01446497497	2448.07251693937	1773.41794864263	1207.04767235778	710.742682326581	1710.01728785399	3637.50236307385	3747.58214600236	6253.18056641475
Ms4a7	233.697353859057	163.586471327137	181.523744453327	140.552805504123	28.5538159052378	46.8805538401514	65.2416234321803	349.395238150802	260.091699933779	575.950841643464
Ms4a8a	466.432990212522	492.618351155584	619.512228776493	329.214289402275	137.577476634328	11.7201384600378	211.749128683392	487.528239280188	384.483382510803	811.613267148373
Msantd1	1.92343501118566	3.71787434834403	0	0.94330741949076	0	5.02291648287336	3.43376965432528	1.80566014548218	0	0
Msantd2	230.812201342279	284.417387648318	300.596659392895	238.656777131162	317.985677126512	313.095127432439	239.219285917994	251.889590294764	210.335026902969	235.662425504909
Msantd3	46.1624402684558	50.1913037026444	45.7972749767569	48.1086783940287	5.19160289186143	1.67430549429112	16.0242583868513	46.9471637825366	67.8500086783771	104.625990633645
Msantd4	511.633712975385	561.399026599948	484.618437026773	449.957639097092	504.883381233524	508.988870264501	500.185779646715	451.415036370545	454.595058145126	546.49303845535
Msc	21.1577851230422	48.3323665284723	13.322843629602	37.7322967796304	25.9580144593071	38.5090263686958	29.7593370041524	24.3764119640094	35.0558378171615	19.2999400197986
Msh2	2295.61968585008	2079.2212293114	2401.44256423576	2068.67317094324	2360.88141507398	2442.81171617074	2799.66685815988	2510.77043229297	2524.02032283563	1692.30000384129
Msh3	1168.48676929529	1175.7777626638	1091.64049990051	1108.38621790164	1355.00835477583	1171.17669325664	1462.78587274257	1178.19324492712	1243.91682577025	958.902283088941
Msh4	1.92343501118566	0.929468587086007	1.66535545370025	3.77322967796304	10.3832057837229	1.67430549429112	1.14458988477509	4.51415036370545	3.39250043391885	1.01578631683151
Msh5	62.5116378635339	96.6647330569447	106.582749036816	51.8819080719918	120.704767235778	90.4124966917205	106.446859284084	105.631118510707	63.3266747664853	100.562845366319
Msh6	1427.18877829976	1245.48790669525	1762.77874774172	1464.95642246915	1562.67247045029	1564.63848441505	1436.46030539274	1311.8120956928	1314.02850140457	1446.47971516806
Msi2	249.084833948543	250.956518513222	261.460806230939	330.157596821766	285.538159052378	293.840614248092	206.026179259517	235.638648985424	203.550026035131	190.967827564323
