Gene	L11.D8.Tox.KO1.Tim3p_S11	L13.D8.Tox.KO2.Tim3p_S13	L15.D8.Tox.KO3.Tim3p_S15	L17.D8.Tox.KO4.Tim3p_S2	L19.D8.Tox.KO5.Tim3p_S4	L1.D8.Tox.WT1.Tim3p_S1	L3.D8.Tox.WT2.Tim3p_S3	L5.D8.Tox.WT3.Tim3p_S5	L7.D8.Tox.WT4.Tim3p_S7	L9.D8.Tox.WT5.Tim3p_S9
0610038B21Rik	6.61749754408537	2.46348669690209	16.2101240621574	8.08498088400375	9.81649262153957	9.62380604016556	7.53757257880834	9.42738311696555	10.7959745725184	3.5534932536014
0610039K10Rik	4.96312315806403	2.46348669690209	21.3291106081018	11.5499726914339	6.54432841435971	3.84952241606623	14.1329485852656	9.42738311696555	6.47758474351102	5.3302398804021
0610040B10Rik	46.3224828085976	59.9448429579509	35.832905821611	45.0448934965923	29.4494778646187	34.645701744596	26.3815040258292	22.6257194807173	29.1491313457996	43.5302923566172
0610040F04Rik	12.4078078951601	4.10581116150348	4.26582212162036	10.3949754222905	11.4525747251295	16.3604702682815	11.3063588682125	7.54190649357244	5.39798728625918	6.21861319380245
0610040J01Rik	34.7418621064482	36.9523004535314	34.1265769729629	56.5948661880262	4.90824631076979	9.62380604016556	21.670521164074	77.3045415591175	72.333029635873	48.8605322370193
0610043K17Rik	5.7903103510747	1.64232446460139	1.70632884864814	3.46499180743018	0	0	3.76878628940417	11.3128597403587	6.47758474351102	7.99535982060315
1010001B22Rik	2.48156157903201	4.10581116150348	1.70632884864814	3.46499180743018	0	6.73666422811589	0	0	0	5.3302398804021
1110002J07Rik	0	1.64232446460139	7.67847981891665	0	0	0	3.76878628940417	4.71369155848278	0	0
1110002L01Rik	79.4099705290244	60.7660051902516	52.0430298837684	69.2998361486036	58.8989557292374	91.4261573815729	52.7630080516584	46.1941772731312	36.7063135465624	55.0791454308217
1110003F10Rik	9.09905912311738	7.39046009070627	9.38480866756479	10.3949754222905	11.4525747251295	11.5485672481987	3.76878628940417	6.59916818187589	6.47758474351102	11.5488530742046
1110004E09Rik	428.482965979527	399.084844898139	415.491074645823	495.493828462515	376.298883825684	389.764144626705	372.167646078662	681.599799356609	409.167436298446	413.093590731163
